
  .   ____          _            __ _ _
 /\\ / ___'_ __ _ _(_)_ __  __ _ \ \ \ \
2025-03-25 21:59:31 [http-nio-8081-exec-8] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:59:31 [http-nio-8081-exec-5] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:59:31 [http-nio-8081-exec-4] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:59:31 [http-nio-8081-exec-3] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:59:31 [http-nio-8081-exec-6] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:59:31 [http-nio-8081-exec-5] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:59:35 [http-nio-8081-exec-7] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:59:35 [http-nio-8081-exec-2] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:59:35 [http-nio-8081-exec-9] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:59:35 [http-nio-8081-exec-4] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:59:35 [http-nio-8081-exec-3] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:59:35 [http-nio-8081-exec-1] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:59:35 [http-nio-8081-exec-8] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:59:35 [http-nio-8081-exec-10] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:59:35 [http-nio-8081-exec-6] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 21:59:35 [http-nio-8081-exec-5] INFO  c.z.c.controller.EchoController - Received request on port 8081: {game=Mobile Legends, gamerID=GYUTDTE, points=20}
2025-03-25 23:13:45 [http-nio-8081-exec-9] INFO  c.z.c.controller.EchoController - Received request on port 8081: {test=request}
2025-03-25 23:20:08 [http-nio-8081-exec-3] INFO  c.z.c.controller.EchoController - Received request on port 8081: {}
2025-03-25 23:21:01 [http-nio-8081-exec-8] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpMediaTypeNotSupportedException: Content-Type 'text/plain;charset=UTF-8' is not supported]
2025-03-25 23:30:19 [http-nio-8081-exec-6] INFO  c.z.c.controller.EchoController - Received request on port 8081: [{game=Mobile Legends, gamerID=GYUTDTE, points=20}, {game=Mobile Legends, gamerID=GYUTDTE, points=20}]
2025-03-26 11:12:17 [SpringApplicationShutdownHook] INFO  o.s.b.w.e.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2025-03-26 11:12:19 [tomcat-shutdown] INFO  o.s.b.w.e.tomcat.GracefulShutdown - Graceful shutdown complete
